Case_ID,Person_ID,Age_Group,Day,Latitude,Longitude,Timestamp,Movement_Duration_Min,Distance_km,Speed_kmh,Previous_Area,Target_Area,Hour,Weekday,Is_Weekend
MP-2026-020,P020,36-45,Saturday,23.260095,77.411582,2026-01-08 04:42:00,16.91,7.49,26.57,Home,Bus_Stop,4,Thursday,0
MP-2026-020,P020,36-45,Friday,23.260607,77.403975,2026-01-07 13:22:00,13.42,4.0,17.9,Bus_Stop,Market,13,Wednesday,0
MP-2026-020,P020,18-25,Wednesday,23.259046,77.413314,2026-01-08 01:48:00,25.32,5.89,13.97,Market,Home,1,Thursday,0
MP-2026-020,P020,18-25,Monday,23.217303,77.42966,2026-01-07 15:16:00,12.84,4.54,21.2,Home,College,15,Wednesday,0
MP-2026-020,P020,26-35,Tuesday,23.259344,77.402864,2026-01-08 01:49:00,13.14,7.49,34.21,College,Market,1,Thursday,0
MP-2026-020,P020,36-45,Saturday,23.240612,77.400848,2026-01-07 22:30:00,14.5,0.48,2.0,Market,Park,22,Wednesday,0
MP-2026-020,P020,26-35,Wednesday,23.256594,77.395641,2026-01-07 21:15:00,15.51,8.95,34.64,Park,Hospital,21,Wednesday,0
MP-2026-020,P020,36-45,Saturday,23.257645111040695,77.41838324917752,2026-01-07 16:28:00,14.43,2.5,81.74902781711191,Hospital,Park,16,Wednesday,0
MP-2026-020,P020,36-45,Monday,23.262838,77.397954,2026-01-08 02:48:00,18.6,6.56,21.15,Park,Hospital,2,Thursday,0
MP-2026-020,P020,18-25,Wednesday,23.259845,77.412819,2026-01-07 19:18:00,24.24,6.22,15.41,Hospital,Home,19,Wednesday,0
MP-2026-020,P020,18-25,Wednesday,23.257968,77.411211,2026-01-07 21:20:00,22.67,7.6,20.12,Home,Bus_Stop,21,Wednesday,0
MP-2026-020,P020,18-25,Friday,23.270297,77.413466,2026-01-08 01:55:00,25.59,10.4,24.38,Bus_Stop,Railway,1,Thursday,0
MP-2026-020,P020,18-25,Friday,23.28887615417809,77.44427700143622,2026-01-08 01:00:00,36.96,7.79,97.18405656670588,Railway,Home,1,Thursday,0
MP-2026-020,P020,36-45,Sunday,23.260272,77.409094,2026-01-07 18:34:00,9.87,1.18,7.19,Home,Bus_Stop,18,Wednesday,0
MP-2026-020,P020,26-35,Friday,23.259286,77.404706,2026-01-07 18:08:00,11.79,6.38,32.45,Bus_Stop,Market,18,Wednesday,0
MP-2026-020,P020,26-35,Tuesday,23.270244,77.412965,2026-01-08 04:32:00,16.15,7.28,27.04,Market,Railway,4,Thursday,0
MP-2026-020,P020,26-35,Monday,23.259537,77.405419,2026-01-08 01:28:00,22.4,4.33,11.6,Railway,Market,1,Thursday,0
MP-2026-020,P020,36-45,Monday,23.260576,77.412078,2026-01-07 18:44:00,21.56,5.97,16.61,Market,Home,18,Wednesday,0
MP-2026-020,P020,26-35,Saturday,23.215945,77.432192,2026-01-08 04:30:00,16.62,6.6,23.84,Home,College,4,Thursday,0
MP-2026-020,P020,36-45,Monday,23.204398,77.438355,2026-01-08 04:24:00,23.46,7.72,19.75,College,Mall,4,Thursday,0
MP-2026-020,P020,36-45,Tuesday,23.215014,77.431681,2026-01-08 01:29:00,18.97,9.31,29.45,Mall,College,1,Thursday,0
MP-2026-020,P020,18-25,Saturday,23.259551,77.404953,2026-01-07 23:59:00,14.98,7.61,30.47,College,Market,23,Wednesday,0
MP-2026-020,P020,26-35,Thursday,23.237485,77.399302,2026-01-07 20:22:00,15.22,4.7,18.52,Market,Park,20,Wednesday,0
MP-2026-020,P020,36-45,Thursday,23.259785,77.402582,2026-01-07 18:26:00,25.73,11.13,25.97,Park,Market,18,Wednesday,0
MP-2026-020,P020,36-45,Friday,23.270097,77.411079,2026-01-07 13:42:00,21.84,9.3,25.54,Market,Railway,13,Wednesday,0
MP-2026-020,P020,18-25,Friday,23.258563,77.41102,2026-01-07 15:06:00,17.12,6.72,23.56,Railway,Bus_Stop,15,Wednesday,0
MP-2026-020,P020,26-35,Monday,23.258393,77.40264,2026-01-08 03:02:00,18.82,10.56,33.65,Bus_Stop,Market,3,Thursday,0
MP-2026-020,P020,26-35,Friday,23.257791,77.412626,2026-01-07 14:22:00,25.15,6.71,16.02,Market,Home,14,Wednesday,0
MP-2026-020,P020,18-25,Friday,23.216592,77.431106,2026-01-07 22:46:00,17.29,8.69,30.16,Home,College,22,Wednesday,0
MP-2026-020,P020,18-25,Tuesday,23.205929,77.44076,2026-01-07 22:22:00,10.05,4.53,27.05,College,Mall,22,Wednesday,0
MP-2026-020,P020,26-35,Friday,23.214647,77.429884,2026-01-07 21:59:00,20.7,9.46,27.42,Mall,College,21,Wednesday,0
MP-2026-020,P020,18-25,Saturday,23.260353,77.411361,2026-01-07 23:08:00,11.53,1.18,6.13,College,Home,23,Wednesday,0
MP-2026-020,P020,36-45,Sunday,23.260146,77.411886,2026-01-07 21:36:00,5.0,2.66,31.94,Home,Bus_Stop,21,Wednesday,0
MP-2026-020,P020,36-45,Friday,23.260588,77.40396,2026-01-07 13:55:00,24.23,11.35,28.11,Bus_Stop,Market,13,Wednesday,0
MP-2026-020,P020,26-35,Sunday,23.270854,77.411864,2026-01-07 18:31:00,21.49,6.75,18.85,Market,Railway,18,Wednesday,0
MP-2026-020,P020,26-35,Monday,23.214902,77.433255,2026-01-07 21:34:00,9.05,5.83,38.67,Railway,College,21,Wednesday,0
MP-2026-020,P020,26-35,Wednesday,23.207512,77.435872,2026-01-08 01:03:00,24.27,5.97,14.76,College,Mall,1,Thursday,0
MP-2026-020,P020,36-45,Thursday,23.215978,77.432749,2026-01-08 04:01:00,11.31,3.94,20.87,Mall,College,4,Thursday,0
MP-2026-020,P020,18-25,Thursday,23.260102,77.402359,2026-01-07 15:13:00,5.0,2.25,27.05,College,Market,15,Wednesday,0
MP-2026-020,P020,36-45,Friday,23.276859272880177,77.43879885562808,2026-01-07 18:09:00,18.62,3.23,82.133191707872,Market,Home,18,Wednesday,0
MP-2026-020,P020,26-35,Saturday,23.256929,77.410243,2026-01-08 01:03:00,33.01,15.92,28.94,Home,Bus_Stop,1,Thursday,0
MP-2026-020,P020,36-45,Saturday,23.257754,77.405335,2026-01-08 04:29:00,16.84,8.19,29.18,Bus_Stop,Market,4,Thursday,0
MP-2026-020,P020,18-25,Sunday,23.257569,77.415432,2026-01-07 23:37:00,29.66,9.85,19.92,Market,Home,23,Wednesday,0
MP-2026-020,P020,36-45,Wednesday,23.215093,77.431677,2026-01-07 19:03:00,16.18,9.26,34.33,Home,College,19,Wednesday,0
MP-2026-020,P020,36-45,Monday,23.206822,77.436382,2026-01-07 13:17:00,16.4,1.19,4.37,College,Mall,13,Wednesday,0
MP-2026-020,P020,18-25,Saturday,23.215833,77.431724,2026-01-08 03:54:00,17.05,7.03,24.73,Mall,College,3,Thursday,0
MP-2026-020,P020,26-35,Sunday,23.20601,77.436708,2026-01-07 23:39:00,26.8,11.42,25.58,College,Mall,23,Wednesday,0
MP-2026-020,P020,18-25,Thursday,23.259886,77.411292,2026-01-07 16:42:00,22.09,2.36,6.4,Mall,Home,16,Wednesday,0
MP-2026-020,P020,36-45,Tuesday,23.257199,77.404275,2026-01-08 03:16:00,20.45,10.42,30.57,Home,Market,3,Thursday,0
MP-2026-020,P020,36-45,Saturday,23.261225,77.412447,2026-01-08 01:12:00,27.66,3.69,8.0,Market,Home,1,Thursday,0
MP-2026-020,P020,36-45,Wednesday,23.259882,77.410925,2026-01-07 20:16:00,17.56,10.56,36.09,Home,Bus_Stop,20,Wednesday,0
MP-2026-020,P020,36-45,Friday,23.271141,77.416024,2026-01-07 22:48:00,15.29,7.67,30.12,Bus_Stop,Railway,22,Wednesday,0
MP-2026-020,P020,26-35,Thursday,23.259258,77.41227,2026-01-07 16:09:00,18.65,5.54,17.84,Railway,Bus_Stop,16,Wednesday,0
MP-2026-020,P020,36-45,Sunday,23.271861,77.411839,2026-01-08 02:06:00,23.83,3.6,9.06,Bus_Stop,Railway,2,Thursday,0
MP-2026-020,P020,26-35,Friday,23.259509,77.404525,2026-01-07 20:11:00,19.23,9.45,29.5,Railway,Market,20,Wednesday,0
MP-2026-020,P020,36-45,Wednesday,23.269713,77.413706,2026-01-07 13:47:00,16.12,6.41,23.88,Market,Railway,13,Wednesday,0
MP-2026-020,P020,18-25,Thursday,23.259002,77.401675,2026-01-07 18:12:00,11.49,4.75,24.78,Railway,Market,18,Wednesday,0
MP-2026-020,P020,36-45,Saturday,23.271599,77.412916,2026-01-07 22:40:00,23.8,15.57,39.24,Market,Railway,22,Wednesday,0
MP-2026-020,P020,18-25,Wednesday,23.258138,77.40494,2026-01-07 15:22:00,24.65,13.55,32.99,Railway,Market,15,Wednesday,0
MP-2026-020,P020,18-25,Friday,23.259796,77.41194,2026-01-07 21:21:00,5.14,0.17,2.0,Market,Home,21,Wednesday,0
MP-2026-020,P020,26-35,Saturday,23.258071,77.40983,2026-01-07 13:30:00,9.07,3.68,24.33,Home,Bus_Stop,13,Wednesday,0
MP-2026-020,P020,36-45,Saturday,23.268815,77.413061,2026-01-07 16:51:00,34.67,20.94,36.24,Bus_Stop,Railway,16,Wednesday,0
MP-2026-020,P020,36-45,Wednesday,23.257264,77.402902,2026-01-08 03:57:00,16.42,7.09,25.9,Railway,Market,3,Thursday,0
MP-2026-020,P020,26-35,Thursday,23.20585,77.436941,2026-01-07 20:25:00,29.46,17.18,34.99,Market,Mall,20,Wednesday,0
MP-2026-020,P020,18-25,Wednesday,23.260469,77.413601,2026-01-07 14:06:00,7.54,1.72,13.71,Mall,Home,14,Wednesday,0
MP-2026-020,P020,36-45,Thursday,23.259158,77.411892,2026-01-08 04:35:00,13.52,7.66,34.01,Home,Bus_Stop,4,Thursday,0
MP-2026-020,P020,36-45,Thursday,23.259496,77.403493,2026-01-07 22:31:00,18.67,8.97,28.82,Bus_Stop,Market,22,Wednesday,0
MP-2026-020,P020,18-25,Sunday,23.26006,77.413411,2026-01-07 19:04:00,17.73,3.51,11.87,Market,Home,19,Wednesday,0
MP-2026-020,P020,36-45,Thursday,23.216804,77.430916,2026-01-07 20:50:00,30.53,15.32,30.11,Home,College,20,Wednesday,0
MP-2026-020,P020,18-25,Monday,23.206806,77.435891,2026-01-07 16:47:00,9.92,5.45,33.0,College,Mall,16,Wednesday,0
MP-2026-020,P020,26-35,Sunday,23.25918,77.405759,2026-01-07 17:42:00,16.35,7.84,28.78,Mall,Market,17,Wednesday,0
MP-2026-020,P020,26-35,Friday,23.23729,77.401646,2026-01-08 04:52:00,26.09,8.58,19.73,Market,Park,4,Thursday,0
MP-2026-020,P020,36-45,Friday,23.214304,77.432201,2026-01-08 03:12:00,19.02,13.97,44.07,Park,College,3,Thursday,0
MP-2026-021,P021,36-45,Sunday,23.215668,77.431331,2026-01-02 01:39:00,25.19,11.09,26.41,Home,College,1,Friday,0
MP-2026-021,P021,18-25,Saturday,23.204966,77.43562,2026-01-02 01:35:00,17.96,8.88,29.67,College,Mall,1,Friday,0
MP-2026-021,P021,36-45,Thursday,23.262724,77.403716,2026-01-02 02:14:00,19.78,10.34,31.35,Mall,Market,2,Friday,0
MP-2026-021,P021,26-35,Friday,23.261893,77.414107,2026-01-01 14:21:00,18.61,1.89,6.09,Market,Home,14,Thursday,0
MP-2026-021,P021,18-25,Wednesday,23.257161,77.409194,2026-01-02 03:36:00,23.3,7.12,18.34,Home,Bus_Stop,3,Friday,0
MP-2026-021,P021,18-25,Monday,23.216799,77.4355,2026-01-01 15:33:00,11.42,5.01,26.31,Bus_Stop,College,15,Thursday,0
MP-2026-021,P021,18-25,Saturday,23.260057,77.41219,2026-01-01 17:42:00,23.78,4.65,11.74,College,Home,17,Thursday,0
MP-2026-021,P021,18-25,Monday,23.216056,77.432685,2026-01-01 20:33:00,17.07,8.33,29.29,Home,College,20,Thursday,0
MP-2026-021,P021,18-25,Monday,23.261465,77.413461,2026-01-02 04:06:00,18.63,2.92,9.41,College,Home,4,Friday,0
MP-2026-021,P021,26-35,Thursday,23.259783,77.409939,2026-01-01 18:40:00,15.2,6.8,26.83,Home,Bus_Stop,18,Thursday,0
MP-2026-021,P021,36-45,Friday,23.268433,77.410824,2026-01-01 21:52:00,5.0,2.66,31.87,Bus_Stop,Railway,21,Thursday,0
MP-2026-021,P021,18-25,Wednesday,23.260292,77.407283,2026-01-01 19:16:00,14.29,6.64,27.86,Railway,Bus_Stop,19,Thursday,0
MP-2026-021,P021,36-45,Saturday,23.259792,77.402523,2026-01-02 02:40:00,25.04,12.36,29.61,Bus_Stop,Market,2,Friday,0
MP-2026-021,P021,36-45,Thursday,23.267425,77.411361,2026-01-01 17:35:00,35.89,22.31,37.3,Market,Railway,17,Thursday,0
MP-2026-021,P021,36-45,Saturday,23.260606,77.413125,2026-01-01 22:09:00,5.0,0.81,9.72,Railway,Home,22,Thursday,0
MP-2026-021,P021,26-35,Thursday,23.216138,77.432725,2026-01-01 22:40:00,15.78,5.37,20.43,Home,College,22,Thursday,0
MP-2026-021,P021,26-35,Sunday,23.258443,77.405709,2026-01-02 02:15:00,25.57,12.09,28.36,College,Market,2,Friday,0
MP-2026-021,P021,26-35,Saturday,23.259637,77.412317,2026-01-01 13:12:00,18.2,2.62,8.63,Market,Home,13,Thursday,0
MP-2026-021,P021,36-45,Friday,23.260397,77.410008,2026-01-01 13:50:00,21.44,7.97,22.3,Home,Bus_Stop,13,Thursday,0
MP-2026-021,P021,18-25,Sunday,23.205568,77.440401,2026-01-01 20:19:00,14.69,6.04,24.67,Bus_Stop,Mall,20,Thursday,0
MP-2026-021,P021,26-35,Saturday,23.260384,77.413212,2026-01-01 18:29:00,21.0,8.06,23.04,Mall,Home,18,Thursday,0
MP-2026-021,P021,26-35,Monday,23.216557,77.429956,2026-01-02 01:30:00,11.08,4.94,26.78,Home,College,1,Friday,0
MP-2026-021,P021,36-45,Friday,23.260071,77.402466,2026-01-01 13:40:00,23.15,11.59,30.03,College,Market,13,Thursday,0
MP-2026-021,P021,26-35,Sunday,23.238144,77.399115,2026-01-01 23:27:00,37.46,8.46,13.55,Market,Park,23,Thursday,0
MP-2026-021,P021,36-45,Friday,23.25913,77.413933,2026-01-01 17:06:00,23.31,7.04,18.12,Park,Home,17,Thursday,0
MP-2026-021,P021,36-45,Thursday,23.258314,77.409533,2026-01-02 00:39:00,16.54,7.75,28.1,Home,Bus_Stop,0,Friday,0
MP-2026-021,P021,26-35,Thursday,23.21253,77.431679,2026-01-02 04:58:00,23.16,9.91,25.68,Bus_Stop,College,4,Friday,0
MP-2026-021,P021,18-25,Sunday,23.258357,77.40457,2026-01-02 04:44:00,14.59,7.78,31.99,College,Market,4,Friday,0
MP-2026-021,P021,36-45,Tuesday,23.269846,77.412269,2026-01-01 19:22:00,14.25,8.67,36.51,Market,Railway,19,Thursday,0
MP-2026-021,P021,36-45,Sunday,23.260127,77.396369,2026-01-01 15:46:00,26.12,7.88,18.11,Railway,Hospital,15,Thursday,0
MP-2026-021,P021,18-25,Saturday,23.261225,77.405922,2026-01-01 21:37:00,10.56,6.59,37.44,Hospital,Market,21,Thursday,0
MP-2026-021,P021,26-35,Friday,23.268892,77.412455,2026-01-01 23:07:00,5.0,2.53,30.33,Market,Railway,23,Thursday,0
MP-2026-021,P021,18-25,Thursday,23.258979,77.410441,2026-01-02 04:57:00,7.34,4.59,37.51,Railway,Bus_Stop,4,Friday,0
MP-2026-021,P021,36-45,Saturday,23.259104,77.40283,2026-01-01 14:52:00,21.91,7.32,20.03,Bus_Stop,Market,14,Thursday,0
MP-2026-021,P021,36-45,Sunday,23.267348,77.411641,2026-01-02 04:20:00,21.45,9.74,27.24,Market,Railway,4,Friday,0
MP-2026-021,P021,26-35,Saturday,23.256766,77.412506,2026-01-01 20:16:00,25.81,10.88,25.29,Railway,Bus_Stop,20,Thursday,0
MP-2026-021,P021,36-45,Wednesday,23.260173,77.404216,2026-01-01 18:26:00,18.72,10.31,33.03,Bus_Stop,Market,18,Thursday,0
MP-2026-021,P021,36-45,Monday,23.271411,77.40904,2026-01-02 02:24:00,27.22,9.88,21.78,Market,Railway,2,Friday,0
MP-2026-021,P021,26-35,Monday,23.25925,77.405183,2026-01-01 15:01:00,26.77,14.8,33.17,Railway,Market,15,Thursday,0
MP-2026-021,P021,18-25,Wednesday,23.238363,77.398743,2026-01-02 00:51:00,25.17,1.04,2.48,Market,Park,0,Friday,0
MP-2026-021,P021,18-25,Friday,23.260558,77.409746,2026-01-01 21:04:00,23.87,6.24,15.68,Park,Bus_Stop,21,Thursday,0
MP-2026-021,P021,26-35,Wednesday,23.259393,77.399491,2026-01-01 14:59:00,36.84,11.5,18.72,Bus_Stop,Market,14,Thursday,0
MP-2026-021,P021,18-25,Friday,23.238023,77.399177,2026-01-01 16:25:00,20.62,8.13,23.66,Market,Park,16,Thursday,0
MP-2026-021,P021,36-45,Sunday,23.217251,77.432102,2026-01-02 03:35:00,34.1,13.64,24.0,Park,College,3,Friday,0
MP-2026-021,P021,18-25,Tuesday,23.207668,77.437195,2026-01-02 03:16:00,25.87,8.26,19.16,College,Mall,3,Friday,0
MP-2026-021,P021,18-25,Saturday,23.213607,77.43386,2026-01-01 23:56:00,26.76,15.35,34.41,Mall,College,23,Thursday,0
MP-2026-021,P021,26-35,Friday,23.261402,77.404053,2026-01-01 21:27:00,26.23,10.74,24.57,College,Market,21,Thursday,0
MP-2026-021,P021,36-45,Thursday,23.237729,77.400078,2026-01-02 04:49:00,29.0,1.93,3.99,Market,Park,4,Friday,0
MP-2026-021,P021,36-45,Tuesday,23.256833,77.402418,2026-01-01 23:38:00,30.85,16.3,31.71,Park,Market,23,Thursday,0
MP-2026-021,P021,36-45,Tuesday,23.2383,77.401638,2026-01-01 16:03:00,11.86,0.4,2.0,Market,Park,16,Thursday,0
MP-2026-021,P021,36-45,Saturday,23.258712,77.395934,2026-01-02 02:12:00,13.62,6.3,27.76,Park,Hospital,2,Friday,0
MP-2026-021,P021,26-35,Thursday,23.260754,77.401887,2026-01-01 20:37:00,18.68,7.25,23.29,Hospital,Market,20,Thursday,0
MP-2026-021,P021,26-35,Thursday,23.270648,77.413331,2026-01-02 04:32:00,20.06,8.15,24.36,Market,Railway,4,Friday,0
MP-2026-021,P021,18-25,Monday,23.207276,77.438769,2026-01-01 14:19:00,17.01,8.48,29.92,Railway,Mall,14,Thursday,0
MP-2026-021,P021,36-45,Saturday,23.260207,77.407681,2026-01-01 17:45:00,14.0,5.2,22.3,Mall,Market,17,Thursday,0
MP-2026-021,P021,36-45,Sunday,23.25759,77.413473,2026-01-02 01:02:00,28.39,3.37,7.12,Market,Home,1,Friday,0
MP-2026-021,P021,36-45,Friday,23.218378,77.432249,2026-01-01 19:12:00,19.29,7.88,24.5,Home,College,19,Thursday,0
MP-2026-021,P021,26-35,Thursday,23.258557,77.404985,2026-01-02 03:18:00,28.11,14.98,31.96,College,Market,3,Friday,0
MP-2026-021,P021,18-25,Wednesday,23.269782,77.413342,2026-01-01 17:04:00,20.05,12.01,35.94,Market,Railway,17,Thursday,0
MP-2026-021,P021,18-25,Friday,23.259356,77.404541,2026-01-01 20:25:00,26.65,13.36,30.07,Railway,Market,20,Thursday,0
MP-2026-021,P021,18-25,Wednesday,23.268964,77.410215,2026-01-01 18:29:00,14.86,9.25,37.32,Market,Railway,18,Thursday,0
MP-2026-021,P021,18-25,Saturday,23.261142,77.412271,2026-01-01 15:39:00,21.8,6.65,18.31,Railway,Bus_Stop,15,Thursday,0
MP-2026-021,P021,26-35,Wednesday,23.258158,77.397986,2026-01-02 00:21:00,32.74,16.82,30.83,Bus_Stop,Hospital,0,Friday,0
MP-2026-021,P021,36-45,Saturday,23.239895,77.399585,2026-01-01 13:04:00,31.05,7.11,13.73,Hospital,Park,13,Thursday,0
MP-2026-021,P021,18-25,Sunday,23.26,77.404638,2026-01-01 13:22:00,24.63,12.3,29.98,Park,Market,13,Thursday,0
MP-2026-021,P021,26-35,Wednesday,23.260023,77.411465,2026-01-01 13:46:00,9.45,2.5,15.89,Market,Home,13,Thursday,0
MP-2026-021,P021,18-25,Monday,23.21583,77.432882,2026-01-01 23:37:00,5.0,2.0,24.05,Home,College,23,Thursday,0
MP-2026-021,P021,36-45,Tuesday,23.261193,77.411281,2026-01-01 22:02:00,33.1,7.92,14.36,College,Home,22,Thursday,0
MP-2026-021,P021,36-45,Wednesday,23.260015,77.410485,2026-01-01 15:59:00,18.45,12.22,39.73,Home,Bus_Stop,15,Thursday,0
MP-2026-021,P021,26-35,Tuesday,23.258614,77.403951,2026-01-01 15:06:00,17.56,7.79,26.64,Bus_Stop,Market,15,Thursday,0
MP-2026-021,P021,36-45,Tuesday,23.237694,77.401395,2026-01-01 13:06:00,20.64,2.64,7.68,Market,Park,13,Thursday,0
MP-2026-021,P021,26-35,Thursday,23.259182,77.412333,2026-01-01 17:40:00,36.25,4.52,7.48,Park,Home,17,Thursday,0
MP-2026-021,P021,26-35,Saturday,23.261528,77.402091,2026-01-01 14:55:00,18.34,7.16,23.42,Home,Market,14,Thursday,0
MP-2026-021,P021,26-35,Wednesday,23.26976,77.412766,2026-01-01 18:26:00,16.58,8.5,30.77,Market,Railway,18,Thursday,0
MP-2026-021,P021,26-35,Tuesday,23.257375,77.410812,2026-01-01 18:53:00,22.01,11.33,30.9,Railway,Bus_Stop,18,Thursday,0
MP-2026-021,P021,26-35,Wednesday,23.259857,77.404371,2026-01-01 17:08:00,35.61,22.39,37.73,Bus_Stop,Market,17,Thursday,0
MP-2026-021,P021,18-25,Saturday,23.258447,77.411833,2026-01-01 16:33:00,26.99,7.64,17.0,Market,Home,16,Thursday,0
MP-2026-021,P021,36-45,Tuesday,23.258249,77.410813,2026-01-01 17:46:00,12.6,4.49,21.4,Home,Bus_Stop,17,Thursday,0
MP-2026-021,P021,36-45,Tuesday,23.268831,77.414591,2026-01-01 23:07:00,14.82,7.51,30.4,Bus_Stop,Railway,23,Thursday,0
MP-2026-021,P021,18-25,Saturday,23.215517,77.434036,2026-01-02 02:00:00,5.0,1.49,17.92,Railway,College,2,Friday,0
MP-2026-022,P022,18-25,Wednesday,23.255954,77.405756,2026-01-02 14:44:00,16.07,5.94,22.18,Home,Market,14,Friday,0
MP-2026-022,P022,36-45,Tuesday,23.258003,77.411172,2026-01-03 03:35:00,19.36,6.39,19.8,Market,Home,3,Saturday,1
MP-2026-022,P022,18-25,Monday,23.258949,77.40829,2026-01-02 16:31:00,32.35,15.39,28.55,Home,Bus_Stop,16,Friday,0
MP-2026-022,P022,18-25,Monday,23.270143,77.411905,2026-01-02 13:02:00,13.5,4.78,21.24,Bus_Stop,Railway,13,Friday,0
MP-2026-022,P022,18-25,Wednesday,23.257547,77.413601,2026-01-02 19:53:00,17.96,2.89,9.66,Railway,Home,19,Friday,0
MP-2026-022,P022,18-25,Tuesday,23.216371,77.432865,2026-01-02 15:24:00,20.91,12.54,36.0,Home,College,15,Friday,0
MP-2026-022,P022,18-25,Wednesday,23.259629,77.412181,2026-01-02 22:19:00,12.42,1.48,7.16,College,Home,22,Friday,0
MP-2026-022,P022,26-35,Friday,23.259567,77.410749,2026-01-02 15:39:00,12.43,5.65,27.3,Home,Bus_Stop,15,Friday,0
MP-2026-022,P022,18-25,Thursday,23.271262,77.412109,2026-01-02 13:14:00,33.39,13.21,23.74,Bus_Stop,Railway,13,Friday,0
MP-2026-022,P022,18-25,Friday,23.257799,77.403525,2026-01-02 15:37:00,26.29,6.93,15.81,Railway,Market,15,Friday,0
MP-2026-022,P022,26-35,Thursday,23.214884,77.432634,2026-01-02 21:25:00,29.3,18.41,37.7,Market,College,21,Friday,0
MP-2026-022,P022,26-35,Wednesday,23.259682,77.41312,2026-01-02 21:29:00,17.85,3.29,11.05,College,Home,21,Friday,0
MP-2026-022,P022,18-25,Tuesday,23.259579,77.409665,2026-01-02 13:27:00,12.04,5.04,25.12,Home,Bus_Stop,13,Friday,0
MP-2026-022,P022,18-25,Monday,23.261015,77.401187,2026-01-03 01:00:00,5.0,2.04,24.53,Bus_Stop,Market,1,Saturday,1
MP-2026-022,P022,18-25,Thursday,23.239519,77.402043,2026-01-02 15:09:00,14.72,4.31,17.58,Market,Park,15,Friday,0
MP-2026-022,P022,26-35,Tuesday,23.260228,77.403441,2026-01-03 04:15:00,25.13,5.73,13.69,Park,Market,4,Saturday,1
MP-2026-022,P022,36-45,Monday,23.237262,77.401226,2026-01-03 02:42:00,11.88,0.64,3.22,Market,Park,2,Saturday,1
MP-2026-022,P022,36-45,Saturday,23.261165,77.397507,2026-01-02 16:09:00,7.97,4.0,30.06,Park,Hospital,16,Friday,0
MP-2026-022,P022,18-25,Wednesday,23.258806,77.411115,2026-01-02 21:16:00,16.9,0.56,2.0,Hospital,Home,21,Friday,0
MP-2026-022,P022,36-45,Monday,23.257066,77.409038,2026-01-02 22:37:00,22.06,10.47,28.49,Home,Bus_Stop,22,Friday,0
MP-2026-022,P022,36-45,Sunday,23.259794,77.404274,2026-01-03 04:29:00,31.34,16.53,31.66,Bus_Stop,Market,4,Saturday,1
MP-2026-022,P022,36-45,Saturday,23.257795,77.415787,2026-01-02 16:56:00,20.29,3.97,11.73,Market,Home,16,Friday,0
MP-2026-022,P022,26-35,Sunday,23.258563,77.410487,2026-01-02 21:39:00,10.66,5.55,31.25,Home,Bus_Stop,21,Friday,0
MP-2026-022,P022,18-25,Thursday,23.213923,77.429755,2026-01-02 14:02:00,11.87,6.5,32.87,Bus_Stop,College,14,Friday,0
MP-2026-022,P022,18-25,Monday,23.205066,77.437831,2026-01-03 00:21:00,19.36,11.17,34.62,College,Mall,0,Saturday,1
MP-2026-022,P022,18-25,Friday,23.215803,77.430637,2026-01-02 16:12:00,8.8,3.56,24.29,Mall,College,16,Friday,0
MP-2026-022,P022,26-35,Wednesday,23.205248,77.437443,2026-01-02 23:45:00,12.81,7.24,33.9,College,Mall,23,Friday,0
MP-2026-022,P022,36-45,Wednesday,23.258855,77.4122,2026-01-02 22:20:00,20.35,2.5,7.38,Mall,Home,22,Friday,0
MP-2026-022,P022,18-25,Sunday,23.256351,77.403685,2026-01-02 14:37:00,25.45,8.79,20.73,Home,Market,14,Friday,0
MP-2026-022,P022,36-45,Thursday,23.216372,77.432307,2026-01-03 02:16:00,9.67,2.7,16.75,Market,College,2,Saturday,1
MP-2026-022,P022,26-35,Wednesday,23.258761,77.409026,2026-01-02 16:44:00,15.66,3.59,13.75,College,Bus_Stop,16,Friday,0
MP-2026-022,P022,36-45,Tuesday,23.258996,77.404268,2026-01-02 22:53:00,15.35,5.96,23.3,Bus_Stop,Market,22,Friday,0
MP-2026-022,P022,36-45,Friday,23.239811,77.400726,2026-01-02 21:46:00,7.34,2.35,19.19,Market,Park,21,Friday,0
MP-2026-022,P022,26-35,Thursday,23.260163,77.411871,2026-01-02 22:53:00,19.07,3.49,10.99,Park,Home,22,Friday,0
MP-2026-022,P022,26-35,Tuesday,23.216084,77.430555,2026-01-02 21:49:00,26.07,16.67,38.37,Home,College,21,Friday,0
MP-2026-022,P022,26-35,Sunday,23.261458,77.411295,2026-01-02 21:12:00,9.23,1.79,11.61,College,Home,21,Friday,0
MP-2026-022,P022,26-35,Saturday,23.258255,77.410413,2026-01-02 17:44:00,31.37,10.89,20.84,Home,Bus_Stop,17,Friday,0
MP-2026-022,P022,18-25,Sunday,23.214129,77.432809,2026-01-02 19:10:00,12.9,5.13,23.88,Bus_Stop,College,19,Friday,0
MP-2026-022,P022,18-25,Tuesday,23.256804,77.404291,2026-01-03 03:35:00,27.05,14.45,32.06,College,Market,3,Saturday,1
MP-2026-022,P022,36-45,Sunday,23.239245,77.400572,2026-01-03 03:14:00,43.56,15.2,20.94,Market,Park,3,Saturday,1
